Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,age,distance,amount_band,risk_score,risk_level
18749,2020-06-28 00:58:35,4502539526809429801,fraud_Lockman Ltd,grocery_pos,96.38,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,6b48457f59a58134d75f927fadfb78d2,1372381115,36.052837,-92.404043,0,0,100,0.7800859224585489,Very High,70,High Risk
395581,2020-11-23 14:12:23,3519232971341141,fraud_Crona and Sons,kids_pets,119.8,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,26e8137d1001c71d020647605527a5d6,1385215943,41.080954,-80.943299,0,14,65,0.6080725350786658,Very High,40,Medium Risk
409053,2020-11-29 19:34:41,4951647200979051,"fraud_Moore, Dibbert and Koepp",misc_net,182.24,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,47c42c8ac99a8977b6368a085c00f226,1385753681,37.449773,-89.769683,0,19,50,0.9909921806038672,Very High,40,Medium Risk
234135,2020-09-13 21:29:29,3512365128314616,"fraud_Eichmann, Hayes and Treutel",travel,3.68,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,b6a266aa901af4e2ca7b95f26bc0427e,1379107769,38.983587,-91.352114,0,21,41,1.1123624690562863,Low,10,Low Risk
376267,2020-11-15 08:36:23,6538441737335434,fraud_Kemmer-Reinger,grocery_net,61.62,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,9442240d0936bd747c9242d49e654e86,1384504583,42.380825,-80.454662,0,8,29,1.0341988614715245,High,0,Low Risk
116129,2020-08-01 03:15:28,4451952084362894,fraud_Spinka-Welch,grocery_net,46.78,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,2313e67f00e58caa411e969c832bb5e7,1375326928,34.174471999999994,-102.139692,0,3,46,0.37137856756685145,Medium,50,Medium Risk
80436,2020-07-19 15:06:12,4328928491302401,fraud_Eichmann-Kilback,home,42.67,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,795b2d0c7ae99fe6e513265f9d7c0817,1374246372,42.775682,-88.527309,0,15,45,0.5569730442355415,Medium,20,Low Risk
28200,2020-06-30 14:32:32,560881134780,fraud_Goyette-Gerhold,kids_pets,37.84,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,b5167f4eb7a8094d95ec3d4f7382605a,1372602752,41.460113,-84.95458,0,14,73,0.88910965328748,Medium,20,Low Risk
443795,2020-12-07 10:49:07,213175487106448,fraud_Kiehn Inc,grocery_pos,114.02,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,03df8ff1ac4ee29c1226016e87910bf1,1386413347,33.750891,-100.498816,0,10,72,0.8633629743838936,Very High,40,Medium Risk
519381,2020-12-23 14:20:57,3524574586339330,fraud_Jakubowski Inc,home,21.69,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,24edbd0ebe018739a610a756e3a5aac2,1387808457,27.664328,-79.89392,0,14,40,0.5101428388049768,Medium,20,Low Risk
477292,2020-12-14 15:57:28,4562827002127,fraud_Jakubowski Group,food_dining,3.73,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,043a51aca4e0ae1536fff318a7b2b9c0,1387036648,40.892947,-84.656849,0,15,55,0.7945698674188426,Low,10,Low Risk
241938,2020-09-16 18:29:05,3568736585751727,fraud_Goldner-Lemke,entertainment,70.71,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,cceb22cd92145c22f6e4bfd2260adeea,1379356145,41.089187,-92.791709,0,18,52,1.0014677074424323,High,0,Low Risk
536357,2020-12-27 22:24:21,30029052116970,"fraud_Hagenes, Hermann and Stroman",travel,4.75,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,947823ddd1a3745efa08995a5618cec3,1388183061,42.89111,-78.884305,0,22,56,0.8256846686992538,Low,40,Medium Risk
301879,2020-10-13 03:06:36,4862293128558,"fraud_Lehner, Mosciski and King",misc_net,2.52,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,388cf5535ce3f0632af5db0d4f6b38a5,1381633596,41.566766,-79.037856,0,3,70,1.085048651209712,Low,40,Medium Risk
362813,2020-11-09 06:26:50,503848303379,fraud_Bogisich Inc,grocery_pos,33.57,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,8ff61de79124e07815265e3b73f2dde1,1383978410,26.305506,-82.729167,0,6,50,0.6756043572424654,Medium,20,Low Risk
111748,2020-07-30 02:38:53,4476840372112,"fraud_Zieme, Bode and Dooley",gas_transport,78.32,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,d78ebd50ee8ccbc4b00c801cd159fb31,1375151933,34.451846999999994,-85.583735,0,2,47,0.6813615802450296,High,30,Medium Risk
302922,2020-10-13 13:00:33,370818583810103,fraud_Thiel-Thiel,entertainment,72.48,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,82a20de67fddca0ed01a982d51c0733f,1381669233,39.513083,-79.358944,0,13,50,0.4579268459317476,High,0,Low Risk
526624,2020-12-25 18:18:21,4044436772018844508,fraud_Bernhard-Lesch,food_dining,34.97,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,c71fbdb84a17f3835d2df8560d65f015,1387995501,39.733138,-84.64871099999999,0,18,56,0.4007059544915579,Medium,20,Low Risk
502850,2020-12-20 15:18:12,4736845434667908128,fraud_Schmidt-Larkin,home,36.07,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,9b6e8f5947a5fa54771725ee01843fc3,1387552692,43.890678,-74.049809,0,15,73,1.0720143525928154,Medium,20,Low Risk
463854,2020-12-11 21:06:17,4509142395811241,fraud_Harris Group,food_dining,141.12,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,0419040afff99ce7b89062cac0513063,1386795977,32.635411,-82.432448,0,21,100,1.0139408654477786,Very High,40,Medium Risk
515364,2020-12-22 15:58:28,4503101193493052864,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,8.79,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,c300bb85e5de570426c6350a604501a9,1387727908,28.14203,-81.987633,0,15,47,0.15773248298622533,Low,10,Low Risk
540526,2020-12-28 15:47:20,342952484382519,"fraud_Larkin, Stracke and Greenfelder",entertainment,83.13,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,81d9259e71ef88d6792c586bf46f616a,1388245640,42.150522,-73.455701,0,15,39,0.2125504789103057,Very High,40,Medium Risk
8333,2020-06-23 15:40:18,4710826438164847414,fraud_Kuphal-Toy,food_dining,7.27,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,9b2cb3945ff71481aa8f1a4a5eddbf18,1372002018,48.473565,-107.875723,0,15,62,0.6323306155438069,Low,10,Low Risk
331465,2020-10-26 11:15:35,4653178848915023204,fraud_McCullough Group,grocery_net,58.33,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,500830b6002097e629539195512483bf,1382786135,37.089923,-82.050435,0,11,39,0.421134170727089,High,0,Low Risk
142292,2020-08-10 04:50:51,4277232699798846,fraud_Macejkovic-Lesch,shopping_pos,430.74,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,457d22fb670fce1f0231b849d0d598f0,1376110251,46.138454,-104.6403,0,4,71,0.93281870634974,Very High,40,Medium Risk
121993,2020-08-03 02:35:38,2224100459250597,fraud_Kiehn-Emmerich,grocery_pos,140.19,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,1963-09-11,27fbc14ea3994c6e78967e08e91cb583,1375497338,31.583817,-82.122919,0,2,63,0.9722568657767332,Very High,70,High Risk
35974,2020-07-03 21:55:15,502038091380,"fraud_Willms, Kris and Bergnaum",shopping_pos,141.18,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,8c7e06e072e59334f7da9bb9da200f20,1372888515,36.855566,-92.485909,0,21,46,0.5820307167469726,Very High,40,Medium Risk
323193,2020-10-22 16:28:19,4069975342931683,fraud_Jacobi Inc,health_fitness,50.09,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,448f0d2e73ce23d165a319ef9015ea74,1382459299,39.365885,-81.737608,0,16,46,0.9745966432781306,High,0,Low Risk
427706,2020-12-03 18:28:36,4365382885912355,fraud_Leannon-Ward,food_dining,56.15,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,909aa4821c376b2376bd604fc101bb81,1386095316,47.96327,-92.097539,0,18,50,0.7797704711137763,High,0,Low Risk
358259,2020-11-07 11:56:30,2383461948823908,fraud_McDermott-Weimann,grocery_pos,89.44,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,41b75922b2985ded800ab8c7958d44dc,1383825390,44.168026,-70.312202,0,11,70,0.7316813573407479,Very High,40,Medium Risk
525429,2020-12-25 11:28:31,375848982312810,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,119.08,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,5da087a05b91884a94a307398e8f1b74,1387970911,30.909165,-98.147638,0,11,83,0.5960750795570963,Very High,40,Medium Risk
221350,2020-09-07 23:04:20,4607072969078276,fraud_Ankunding-Carroll,travel,8.13,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,2a733b6f55d265c341dc005016d9ce9b,1378595060,36.117201,-97.812237,0,23,41,0.5933154218204656,Low,40,Medium Risk
238036,2020-09-15 02:27:37,180094419304907,fraud_Murray Ltd,grocery_net,42.89,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,fc0c862983278f108e4f66fe61500070,1379212057,33.102868,-116.81575,0,2,54,0.7358702105154139,Medium,50,Medium Risk
137808,2020-08-08 20:52:30,5580563567307107,"fraud_Cole, Hills and Jewess",home,75.21,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,2b390fdc2954d723d02d897cee54faab,1375995150,40.236443,-80.055702,0,20,36,0.3750364239017363,High,0,Low Risk
484765,2020-12-15 20:24:56,3523898249167098,fraud_Hoppe-Parisian,kids_pets,105.41,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,cba79c6a98d47f8b311786fb762a6e05,1387139096,41.144962,-74.24538000000001,0,20,36,0.4301337334411305,Very High,40,Medium Risk
331481,2020-10-26 11:28:54,3564182536169293,fraud_Luettgen PLC,gas_transport,50.94,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,e5aa4b9d92c053985c673ca52dc9aeb2,1382786934,40.931984,-81.504113,0,11,64,0.9848426571919998,High,0,Low Risk
404136,2020-11-27 12:41:17,4328928491302401,fraud_Denesik and Sons,shopping_pos,281.63,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,9d4c661ff3f8e96e34988d8cca1f5e84,1385556077,42.391138,-88.76219,0,12,45,0.9423099184153882,Very High,40,Medium Risk
501511,2020-12-20 09:18:28,4933461930348832,fraud_Erdman-Kertzmann,gas_transport,50.57,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,a7def2e0febd358f9b10808ecce59e02,1387531108,44.83917,-93.861239,0,9,50,0.5924601029782538,High,0,Low Risk
207053,2020-09-01 16:27:46,3591919803438423,fraud_Schumm PLC,shopping_net,183.94,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,9be7fd6d13f8f8b80c6864d0a7278a37,1378052866,28.904156,-81.544607,0,16,39,0.7988874908176932,Very High,40,Medium Risk
307389,2020-10-15 18:37:23,213157767990030,"fraud_Welch, Rath and Koepp",entertainment,34.4,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,968628f239e6df2c18b80340ee3b17f9,1381862243,41.923022,-109.137859,0,18,42,0.33014074629618284,Medium,20,Low Risk
325274,2020-10-23 19:00:45,4956828990005111019,fraud_Turcotte-Halvorson,misc_pos,1.52,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,68576d3535cd3b3aad5e504107d53062,1382554845,41.028362,-75.119874,0,19,46,0.963247745349031,Low,10,Low Risk
184432,2020-08-24 21:15:58,4917226033950,"fraud_Feil, Hilpert and Koss",food_dining,2.37,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,7a9c17f930c22649ae3eb1bed5cec1c9,1377378958,32.610899,-86.795448,0,21,94,0.3810961633302124,Low,10,Low Risk
184424,2020-08-24 21:13:01,30131826429364,fraud_Boyer-Reichert,shopping_net,5.87,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,1da37a5d2e62f2a1b8535761141b11bd,1377378781,35.584851,-84.644449,0,21,32,0.606562820326136,Low,10,Low Risk
241589,2020-09-16 13:42:24,3559679414981506,fraud_Cormier LLC,health_fitness,34.46,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,6b24977888ec6c248f5d6146256c8fa2,1379338944,44.686109,-74.536991,0,13,35,1.2554760680164332,Medium,20,Low Risk
195097,2020-08-29 02:00:38,4514242065619750,fraud_Smitham-Boehm,grocery_net,56.33,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,0029fccc612592bbfa47a9b17eb31181,1377741638,41.411232,-105.84046200000002,0,2,38,0.36261219790295757,High,30,Medium Risk
184363,2020-08-24 20:56:33,4481131401752,"fraud_O'Connell, Botsford and Hand",home,80.73,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,099ff87a0584e84b17bae50f64d4528b,1377377793,42.853299,-72.454953,0,20,51,0.9287692513267254,High,0,Low Risk
322451,2020-10-22 04:59:29,4670613943676271,fraud_Marks Inc,gas_transport,74.33,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,1947-08-14,e6b42ed21fbf7b3d3aea42f223e51d97,1382417969,31.032112,-85.23069,0,4,79,0.8581446231515981,High,0,Low Risk
400760,2020-11-25 11:51:54,676326610042,fraud_Lebsack and Sons,misc_net,84.56,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,8297d35dffaed42f54debab8880fac60,1385380314,41.977806,-83.798422,0,11,33,0.5875519950778846,Very High,40,Medium Risk
503563,2020-12-20 17:47:33,2475085306462014,fraud_Schulist Ltd,food_dining,52.89,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,a2662bb4a5ccb04df1c2f57fe07ec765,1387561653,43.439232,-95.093333,0,17,33,0.8187278498457247,High,0,Low Risk
89329,2020-07-21 20:55:08,630412733309,"fraud_Turcotte, Batz and Buckridge",health_fitness,11.08,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,7ad324b922691a2776f338df6c402110,1374440108,47.355259,-88.301516,0,20,62,1.0341032200592926,Medium,20,Low Risk
231247,2020-09-12 18:55:25,180046765320457,fraud_Quitzon-Goyette,home,7.23,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,c66b9cf6f08c6cd1409bd9306bb49a26,1379012125,41.297126,-81.580841,0,18,63,0.5359866108001182,Low,10,Low Risk
32475,2020-07-02 08:11:31,372520049757633,fraud_Kutch-Hegmann,grocery_net,48.36,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,0e35335d057958cbf058a0ca0c9286e3,1372752691,48.759868,-93.482184,0,8,26,0.24209616287747932,High,0,Low Risk
256911,2020-09-23 03:30:14,639023984367,fraud_Bogisich-Homenick,misc_net,4.08,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,a0a127e71c2e0870429b019bfb12612c,1379907014,43.963574,-75.326041,0,3,35,0.7353124010629738,Low,40,Medium Risk
381261,2020-11-16 23:01:18,4170689372027579,fraud_Auer LLC,personal_care,110.48,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,1175ffbde389a8ebb9a509669aa3c0db,1384642878,34.934102,-98.370349,0,23,33,1.153032675948521,Very High,70,High Risk
225889,2020-09-09 21:53:54,30135235368675,fraud_Heaney-Marquardt,entertainment,249.39,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,46a500387fd0dce7eb8d95a82fc40580,1378763634,39.962532,-94.675876,0,21,34,0.8830662736171103,Very High,40,Medium Risk
14497,2020-06-26 07:03:02,30446018552504,"fraud_Adams, Kovacek and Kuhlman",grocery_net,37.81,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,20c50238222267d1376c76ccbafa1343,1372230182,34.432563,-95.637209,0,7,33,0.9386126904373342,Medium,20,Low Risk
83146,2020-07-20 08:58:39,4755696071492,fraud_Kiehn-Emmerich,grocery_pos,58.72,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,66f995c9642334af579a4c020b78728a,1374310719,33.757225,-97.377946,0,8,41,1.109983965713459,High,0,Low Risk
204854,2020-09-01 01:29:52,503874407318,fraud_Koepp-Witting,grocery_pos,70.7,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,753dee3ac4c2c2fce93ef2276088d81e,1377998992,28.695634,-97.938742,0,1,51,1.066205790136219,High,30,Medium Risk
334811,2020-10-27 12:20:26,344342339068828,"fraud_Kutch, Steuber and Gerhold",food_dining,99.18,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,59c9cd5134f117ff96c95066120fa6ef,1382876426,31.259538,-81.437487,0,12,59,0.12322249069467887,Very High,40,Medium Risk
17383,2020-06-27 13:32:44,630423337322,fraud_Barton LLC,kids_pets,225.62,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,0fc213580a378267d96cf986d8513b0b,1372339964,49.883019,-119.147395,0,13,48,1.3668332374455965,Very High,40,Medium Risk
380683,2020-11-16 19:47:22,6011504998544485,"fraud_Quitzon, Green and Bashirian",shopping_pos,243.82,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,72f977d167e84ac102fe398915c86a37,1384631242,33.087556,-86.81119100000001,0,19,55,0.5771618968859626,Very High,40,Medium Risk
525211,2020-12-25 09:26:44,6011724471098086,fraud_Heller-Abshire,grocery_net,43.23,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,26236dd7a0e859961436e96f8bad3fe6,1387963604,46.804202,-119.461749,0,9,45,0.8263383524955085,Medium,20,Low Risk
533447,2020-12-27 11:17:27,4826655832045236,fraud_Hudson-Grady,shopping_pos,2.66,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,34bb68d5b1fe7133c515bceec0829f30,1388143047,41.820847,-69.61545,0,11,63,0.6955310127586016,Low,10,Low Risk
257627,2020-09-23 16:09:48,3577663406369449,fraud_Bechtelar-Rippin,food_dining,66.14,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,23219837ece2a6cfe7214793dbbb9c32,1379952588,36.510498,-90.177075,0,16,58,0.9174501219297915,High,0,Low Risk
399827,2020-11-24 21:41:42,340951438290556,"fraud_Prosacco, Kreiger and Kovacek",home,214.65,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,5cb4184e90c4fcb3415725182a659496,1385329302,41.27944,-73.314105,0,21,55,0.6882453266277939,Very High,40,Medium Risk
136255,2020-08-08 05:33:53,30561214688470,"fraud_Robel, Cummerata and Prosacco",gas_transport,62.67,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,0007cdad0fb822022d48d4cccee99076,1375940033,39.913706,-76.326825,0,5,28,1.0953362318763142,High,0,Low Risk
325023,2020-10-23 16:29:07,213178765398315,fraud_Medhurst PLC,shopping_net,151.05,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,8abd5d9e1bab817e91fe495f4cf6f3ba,1382545747,43.136346,-108.853177,0,16,33,0.6586056910208166,Very High,40,Medium Risk
